Date,Close,High,Low,Open,Volume,AssetID,AssetName,Ticker,AssetType,Sector,Logo
01-01-2021,1.84208405,1.859655976,1.502038002,1.509775043,25722549,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
02-01-2021,1.799275041,1.989295006,1.721482038,1.845585942,31671064,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
03-01-2021,2.161751986,2.364980936,1.799901962,1.799901962,55073422,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
04-01-2021,2.485096931,2.485096931,1.876342058,2.162411928,59955405,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
05-01-2021,2.157217026,2.502615929,2.0777421,2.490982056,50555207,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
06-01-2021,1.929216981,2.185892105,1.907585025,2.159626007,50263975,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
07-01-2021,2.372745037,2.61183095,1.933043003,1.936586022,159870278,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
08-01-2021,3.219887018,3.779320002,2.180928946,2.368740082,206412154,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
09-01-2021,3.385381937,3.662787914,2.938307047,3.223541021,91906875,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
10-01-2021,3.466110945,3.733551025,3.196234941,3.390026093,62766977,104,Solana,SOL-USD,Crypto,Cryptocurrency,https://1drv.ms/i/c/8705623eb284e7df/IQRt4HhalyF5QI9kSBm4wz0BAYLrSvg0L-_fomtzF94e-Ac?width=1200&height=817
