Date,Close,High,Low,Open,Volume,AssetID,AssetName,Ticker,AssetType,Sector,Logo
01-01-2021,1534.729248,1548.908729,1532.11981,1538.175644,1003018,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
04-01-2021,1527.147217,1543.000613,1514.444763,1542.015929,1383979,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
05-01-2021,1546.890137,1552.6998,1517.891225,1521.337621,1351709,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
06-01-2021,1548.514893,1596.518264,1537.929534,1553.832213,3312171,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
07-01-2021,1518.728149,1545.954701,1511.490742,1545.954701,2820445,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
08-01-2021,1524.882446,1531.479905,1498.197519,1524.193215,3478504,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
11-01-2021,1539.948242,1547.924163,1522.026911,1536.107948,1425529,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
12-01-2021,1503.711792,1536.895734,1500.659294,1536.107939,2550741,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
13-01-2021,1482.738037,1512.475462,1472.103396,1506.567355,3527208,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
14-01-2021,1467.130737,1494.603461,1457.382456,1484.904342,2814477,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
15-01-2021,1454.625366,1485.889103,1448.766541,1467.130813,1725346,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
18-01-2021,1480.522461,1485.888944,1437.639402,1444.532194,2302268,16,Titan Company,TITAN.NS,Stock,Consumer Goods,https://1drv.ms/i/c/8705623eb284e7df/IQS8GwTOCu08Rb4ZsKHt8whaAT_QNGSpOTRbSw38o39P1GI?width=1280&height=800
